Time	stat-140324-215045-1.txt	stat-140324-215400-2.txt	stat-140324-215740-3.txt	stat-140324-220048-4.txt	stat-140324-220727-5.txt	stat-140324-221443-6.txt	stat-140324-221754-7.txt	stat-140324-222108-8.txt	stat-140324-222754-9.txt	stat-140324-223355-10.txt	stat-140324-224244-11.txt	stat-140324-224605-12.txt	stat-140324-224929-13.txt	stat-140326-131558-14.txt	stat-140326-131856-15.txt	stat-140326-132316-16.txt
29	48	0	0	0	0	30	0	0	0	0	4	0	0	0	0	0	
30	40	0	0	0	0	30	0	0	0	0	4	0	0	0	0	0	
31	140	0	0	0	0	30	0	0	0	0	12	0	0	0	0	0	
32	246	0	0	0	0	14	0	0	0	0	2	0	0	0	0	0	
33	218	0	0	0	2	18	0	0	0	0	18	0	0	0	0	0	
34	118	2	0	0	0	26	0	0	0	0	12	0	0	0	0	0	
35	58	0	0	0	0	24	0	0	0	0	8	0	0	0	0	0	
36	76	0	0	0	0	20	0	0	0	0	10	0	0	0	0	0	
37	68	0	0	0	0	26	0	0	0	0	10	0	0	0	0	0	
38	50	0	0	0	0	26	0	0	0	0	10	0	0	0	0	0	
39	2	0	0	0	0	24	2	0	0	0	4	0	0	0	0	0	
40	0	0	0	0	0	14	0	2	0	0	8	0	0	0	0	0	
41	0	0	0	0	0	34	0	0	0	0	18	0	0	0	0	0	
42	0	0	0	0	0	46	0	0	0	0	10	0	0	0	0	0	
43	0	0	0	0	0	20	0	0	0	0	10	0	2	0	0	0	
44	0	0	0	0	0	24	0	0	0	0	10	0	0	0	0	0	
45	0	0	0	2	0	30	0	0	0	0	18	0	0	0	0	0	
46	0	0	0	0	0	22	0	0	0	0	8	2	0	0	0	0	
47	0	0	0	0	0	38	0	0	0	0	14	0	0	0	0	0	
48	0	0	0	0	0	34	0	0	0	0	6	0	0	0	0	2	
49	0	0	0	0	0	46	0	0	2	0	10	0	0	0	0	0	
50	0	0	2	0	0	30	0	0	0	0	10	0	0	2	0	0	
51	0	0	0	0	0	28	0	0	0	0	8	0	0	0	0	0	
52	0	0	0	0	0	28	0	0	0	0	10	0	0	0	2	0	
53	0	0	0	0	0	28	0	0	0	0	2	0	0	0	0	0	
54	0	0	0	0	0	42	0	0	0	2	8	0	0	0	0	0	
55	0	0	0	0	0	44	0	0	0	0	6	0	0	0	0	0	
56	0	0	0	0	0	28	0	0	0	0	10	0	0	0	0	0	
57	0	0	0	0	0	14	0	0	0	0	6	0	0	0	0	0	
58	0	0	0	0	0	20	0	0	0	0	6	0	0	0	0	0	
59	0	0	0	0	0	32	0	0	0	0	6	0	0	0	0	0	
60	0	0	0	0	0	38	0	0	0	0	10	0	0	0	0	0	
61	0	0	0	0	0	32	0	0	0	0	6	0	0	0	0	0	
62	0	0	0	0	0	16	0	0	0	0	12	0	0	0	0	0	
63	0	0	0	0	0	24	0	0	0	0	10	0	0	0	0	0	
64	0	0	0	0	0	34	0	0	0	0	10	0	0	0	0	0	
65	0	0	0	0	2	16	0	0	0	0	8	0	0	0	0	0	
66	0	0	0	0	0	26	0	0	0	0	14	0	0	0	0	0	
67	0	0	0	0	0	22	0	0	0	0	10	0	0	0	0	0	
68	0	0	0	0	0	40	0	0	0	0	12	0	0	0	0	0	
69	0	0	0	0	0	30	0	0	0	0	6	0	0	0	0	0	
70	0	0	0	0	0	36	0	0	0	0	2	0	0	0	0	0	
71	0	0	0	0	0	40	0	0	0	0	6	0	0	0	0	2	
72	0	0	0	0	0	30	0	0	0	0	10	0	0	2	0	0	
73	2	0	0	0	0	28	0	0	0	0	6	0	0	0	0	0	
74	0	0	0	0	0	20	2	0	0	0	6	0	0	0	0	0	
75	0	0	0	0	0	26	0	2	0	0	6	0	0	0	0	0	
76	0	0	0	0	0	32	0	0	0	0	6	0	0	0	2	0	
77	0	0	0	0	0	26	0	0	0	0	6	0	0	0	-	0	
78	0	0	0	0	0	26	0	0	0	0	2	0	0	0	-	0	
79	0	2	0	0	0	22	0	0	0	0	10	0	0	0	-	0	
80	0	-	0	0	0	24	0	0	0	0	14	0	0	0	-	0	
81	0	-	0	0	0	30	0	0	0	0	2	0	0	0	-	0	
82	0	-	0	0	0	26	0	0	0	0	8	0	2	0	-	0	
83	0	-	0	0	0	30	0	0	0	0	6	0	0	0	-	0	
84	0	-	0	0	0	36	0	0	0	0	6	0	0	0	-	0	
85	0	-	0	0	0	16	0	0	0	0	18	0	0	0	-	0	
86	0	-	0	2	0	24	0	0	0	0	8	0	0	0	-	0	
87	0	-	0	-	0	30	0	0	0	0	6	0	0	0	-	0	
88	0	-	0	-	0	36	0	0	0	0	4	2	0	0	-	0	
