Time	stat-140324-163326-1.txt	stat-140324-163728-2.txt	stat-140324-164657-3.txt	stat-140324-165247-4.txt	stat-140324-165543-5.txt	stat-140324-165823-6.txt	stat-140324-170114-7.txt	stat-140324-170650-8.txt	stat-140324-171214-9.txt	stat-140324-171452-10.txt	stat-140324-171739-11.txt	stat-140324-172024-12.txt	stat-140324-200217-13.txt	stat-140326-125127-14.txt	stat-140326-125429-15.txt	stat-140326-125726-16.txt
52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	
53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	
55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	
56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	
57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	
58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	
59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	
85	0	0	0	0	0	2	0	0	0	0	2	2	0	2	2	-	
86	0	0	0	2	0	2	0	0	0	2	-	2	0	2	2	-	
87	0	0	0	2	0	-	0	0	0	2	-	-	0	-	-	-	
88	0	2	0	-	0	-	0	0	0	-	-	-	0	-	-	-	
89	0	2	0	-	0	-	0	0	2	-	-	-	2	-	-	-	
90	2	-	2	-	2	-	2	2	2	-	-	-	2	-	-	-	
91	2	-	2	-	2	-	2	2	-	-	-	-	-	-	-	-	
